wavname,text,score,listener_id,audio type,anchor label,in RELATE dataset,in AudioCaps
/audiocaps/train/45335.wav,A rooster and other poultry making noise,0,0651,natural,True,excluded,
/tango2/test/105638.wav,Scraping and speech followed by people laughing,0,0651,tango,False,validation,test
/audiocaps/test/105638.wav,Scraping and speech followed by people laughing,0,0651,natural,False,validation,test
/audiocaps/train/34728.wav,A rooster and other poultry making noise,0,0651,natural,False,train,train
/audiocaps/test/106116.wav,A woman talking followed by a young girl talking,0,0651,natural,True,excluded,
/audiocaps/test/104023.wav,A woman talking followed by a young girl talking,9,0651,natural,False,validation,test
/tango/test/105727.wav,Bells chiming followed by a lawn mower engine running then a steam engine running and train whistle blowing while a crowd of people talk in the background,7,0651,tango,False,validation,test
/tango/test/103525.wav,A crowd of people cheering and applauding,9,0651,tango,False,test,test
/audiocaps/test/105727.wav,Bells chiming followed by a lawn mower engine running then a steam engine running and train whistle blowing while a crowd of people talk in the background,5,0651,natural,False,validation,test
/audioldm2/train/17875.wav,Heavy rain falling and splashing,9,0651,audioldm,False,train,train
/audiocaps/train/17875.wav,Heavy rain falling and splashing,2,0651,natural,False,train,train
/audiocaps/test/104133.wav,Heavy rain falling and splashing,0,0651,natural,True,excluded,
/audioldm2/test/105727.wav,Bells chiming followed by a lawn mower engine running then a steam engine running and train whistle blowing while a crowd of people talk in the background,2,0651,audioldm,False,validation,test
/audioldm/test/105638.wav,Scraping and speech followed by people laughing,8,0651,audioldm,False,validation,test
/tango2/train/34728.wav,A rooster and other poultry making noise,2,0651,tango,False,train,train
/tango/train/17875.wav,Heavy rain falling and splashing,8,0651,tango,False,train,train
/tango/test/104023.wav,A woman talking followed by a young girl talking,7,0651,tango,False,validation,test
/audioldm2/test/104023.wav,A woman talking followed by a young girl talking,10,0651,audioldm,False,validation,test
/audioldm2/test/103525.wav,A crowd of people cheering and applauding,10,0651,audioldm,False,test,test
/audiocaps/test/103525.wav,A crowd of people cheering and applauding,10,0651,natural,False,test,test
/tango/train/40907.wav,Birds chirp and a cling occurs,4,0652,tango,False,train,train
/audioldm/test/103048.wav,A woman delivering a speech,2,0652,audioldm,False,validation,test
/audiocaps/test/103048.wav,A woman delivering a speech,10,0652,natural,False,validation,test
/audioldm/test/104189.wav,Water gurgling followed by a toilet flushing then a footstep shuffling on a hard surface,0,0652,audioldm,False,validation,test
/tango2/train/79435.wav,A bathtub fills with water from a faucet,7,0652,tango,False,train,train
/audioldm2/train/51826.wav,A woman speaks then a sewing machine runs shortly thereafter,10,0652,audioldm,False,train,train
/audiocaps/test/102737.wav,A woman delivering a speech,0,0652,natural,True,excluded,
/tango/train/51826.wav,A woman speaks then a sewing machine runs shortly thereafter,10,0652,tango,False,train,train
/audioldm/train/79435.wav,A bathtub fills with water from a faucet,10,0652,audioldm,False,train,train
/tango/train/4243.wav,Water flowing in a toilet followed by the handle being released,7,0652,tango,False,train,train
/audiocaps/train/92213.wav,A bathtub fills with water from a faucet,0,0652,natural,True,excluded,
/audiocaps/train/4038.wav,Water gurgling followed by a toilet flushing then a footstep shuffling on a hard surface,0,0652,natural,True,excluded,
/audioldm2/train/40907.wav,Birds chirp and a cling occurs,5,0652,audioldm,False,train,train
/tango2/test/104189.wav,Water gurgling followed by a toilet flushing then a footstep shuffling on a hard surface,6,0652,tango,False,validation,test
/audiocaps/train/40907.wav,Birds chirp and a cling occurs,5,0652,natural,False,train,train
/tango2/test/103048.wav,A woman delivering a speech,1,0652,tango,False,validation,test
/audiocaps/train/79435.wav,A bathtub fills with water from a faucet,8,0652,natural,False,train,train
/audiocaps/train/4243.wav,Water flowing in a toilet followed by the handle being released,3,0652,natural,False,train,train
/audiocaps/train/51826.wav,A woman speaks then a sewing machine runs shortly thereafter,10,0652,natural,False,train,train
/audioldm2/train/4243.wav,Water flowing in a toilet followed by the handle being released,5,0652,audioldm,False,train,train
/audiocaps/test/104189.wav,Water gurgling followed by a toilet flushing then a footstep shuffling on a hard surface,3,0652,natural,False,validation,test
/audioldm/test/102975.wav,"A small motor is running and whirring is present, then the motor stops and a whoosh occurs",7,0653,audioldm,False,excluded,test
/audiocaps/train/19437.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,0,0653,natural,True,excluded,
/audiocaps/test/107267.wav,Rustling and adult male speech and footsteps,0,0653,natural,False,excluded,test
/audiocaps/test/104565.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,8,0653,natural,False,excluded,test
/tango2/test/102975.wav,"A small motor is running and whirring is present, then the motor stops and a whoosh occurs",7,0653,tango,False,excluded,test
/tango/test/107267.wav,Rustling and adult male speech and footsteps,8,0653,tango,False,excluded,test
/audiocaps/train/13953.wav,Humming and sputtering from an idling engine,0,0653,natural,True,excluded,
/audiocaps/test/106382.wav,A woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,8,0653,natural,False,excluded,test
/audioldm/train/99272.wav,A man talks while a goat bleats,4,0653,audioldm,False,excluded,train
/tango2/test/106382.wav,A woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,8,0653,tango,False,excluded,test
/tango2/test/106860.wav,Humming and sputtering from an idling engine,8,0653,tango,False,excluded,test
/tango2/train/99272.wav,A man talks while a goat bleats,8,0653,tango,False,excluded,train
/audiocaps/train/99272.wav,A man talks while a goat bleats,8,0653,natural,False,excluded,train
/audiocaps/test/106860.wav,Humming and sputtering from an idling engine,8,0653,natural,False,excluded,test
/audioldm/test/106382.wav,A woman talking as goats are baaing followed by footsteps on gravel then a man talking while an airplane flies in the distance,1,0653,audioldm,False,excluded,test
/audiocaps/train/23702.wav,Rustling and adult male speech and footsteps,7,0653,natural,True,excluded,
/audioldm2/test/107267.wav,Rustling and adult male speech and footsteps,6,0653,audioldm,False,excluded,test
/audioldm2/test/104565.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,4,0653,audioldm,False,excluded,test
/tango/test/104565.wav,A truck accelerating as emergency sirens wail during a crowd of people talking followed by a man speaking on an intercom,6,0653,tango,False,excluded,test
/audioldm/test/106860.wav,Humming and sputtering from an idling engine,7,0653,audioldm,False,excluded,test
/audiocaps/test/102975.wav,"A small motor is running and whirring is present, then the motor stops and a whoosh occurs",7,0653,natural,False,excluded,test
/audiocaps/test/105643.wav,An engine is making noises,0,0654,natural,True,excluded,
/audiocaps/test/103136.wav,Clicking and sputtering then eventual revving of an idling engine,10,0654,natural,False,test,test
/audiocaps/train/2592.wav,"Rain is splashing on a surface while rustling occurs and a car door shuts, and traffic is discernible in the distance",0,0654,natural,True,excluded,
/tango/train/31762.wav,A man speaking,10,0654,tango,False,train,train
/audioldm/train/8726.wav,A horse is trotting,10,0654,audioldm,False,train,train
/audiocaps/train/31762.wav,A man speaking,10,0654,natural,False,train,train
/audiocaps/train/101211.wav,A man speaking,0,0654,natural,True,excluded,
/audioldm2/train/22852.wav,An engine is making noises,10,0654,audioldm,False,train,train
/tango2/train/8726.wav,A horse is trotting,10,0654,tango,False,train,train
/audiocaps/train/22852.wav,An engine is making noises,9,0654,natural,False,train,train
/audiocaps/test/106845.wav,A man speaks as a machine hums quietly and then increases in volume,10,0654,natural,False,test,test
/audiocaps/train/8726.wav,A horse is trotting,1,0654,natural,False,train,train
/tango/train/22852.wav,An engine is making noises,10,0654,tango,False,train,train
/tango2/test/106845.wav,A man speaks as a machine hums quietly and then increases in volume,10,0654,tango,False,test,test
/tango/test/107427.wav,"Rain is splashing on a surface while rustling occurs and a car door shuts, and traffic is discernible in the distance",2,0654,tango,False,validation,test
/audioldm/test/106845.wav,A man speaks as a machine hums quietly and then increases in volume,2,0654,audioldm,False,test,test
/audiocaps/test/107427.wav,"Rain is splashing on a surface while rustling occurs and a car door shuts, and traffic is discernible in the distance",8,0654,natural,False,validation,test
/audioldm2/train/31762.wav,A man speaking,10,0654,audioldm,False,train,train
/audioldm2/test/103136.wav,Clicking and sputtering then eventual revving of an idling engine,10,0654,audioldm,False,test,test
/tango/test/103136.wav,Clicking and sputtering then eventual revving of an idling engine,10,0654,tango,False,test,test
/audioldm2/test/107427.wav,"Rain is splashing on a surface while rustling occurs and a car door shuts, and traffic is discernible in the distance",2,0654,audioldm,False,validation,test
/tango/test/105134.wav,A stream of water softly trickling,10,0655,tango,False,validation,test
/audioldm2/test/104556.wav,Ocean waves crashing and water splashing,5,0655,audioldm,False,validation,test
/audiocaps/train/16606.wav,A dog barks and yips before settling down,0,0655,natural,True,excluded,
/audioldm2/test/104204.wav,Horses snorting and neighing as a man talks followed by a door creaking shut before woman talks in the background,0,0655,audioldm,False,test,test
/audiocaps/test/104204.wav,Horses snorting and neighing as a man talks followed by a door creaking shut before woman talks in the background,4,0655,natural,False,test,test
/audiocaps/test/105360.wav,A female voice speaking over the phone followed by a single beep,0,0655,natural,True,excluded,
/audiocaps/test/105134.wav,A stream of water softly trickling,10,0655,natural,False,validation,test
/audiocaps/train/76903.wav,A female voice speaking over the phone followed by a single beep,10,0655,natural,False,train,train
/audiocaps/train/28805.wav,Ocean waves crashing and water splashing,0,0655,natural,True,excluded,
/tango2/train/18847.wav,A dog barks and yips before settling down,7,0655,tango,False,train,train
/audiocaps/test/104556.wav,Ocean waves crashing and water splashing,9,0655,natural,False,validation,test
/tango2/train/76903.wav,A female voice speaking over the phone followed by a single beep,8,0655,tango,False,train,train
/audioldm/train/18847.wav,A dog barks and yips before settling down,0,0655,audioldm,False,train,train
